FSR10
-0.082811
-0.074625
-0.096655
-0.087562
-0.094541
0.18838
0.1334
0.10102
0.083066
0.064548
0.051892
0.036498
0.028953
0.14738
0.12561
0.11379
0.10332
0.092212
0.083495
0.076157
0.068783
0.062856
0.056429
0.047904
0.040869
0.036922
0.030239
0.023939
0.086639
0.078044
0.12536
0.11496
0.10954
0.10429
0.098905
0.094451
0.090119
0.086108
0.081907
0.076853
0.071778
0.068536
0.065487
0.061509
0.057905
0.055306
0.051996
0.049463
0.046603
0.044283
0.041834
0.039257
0.037203
0.034668
0.032035
0.03036
0.028434
0.025618
0.022812
0.021322
0.019113
0.017133
0.015101
0.013619
0.011874
0.044761
0.041565
0.040032
0.037772
0.035891
0.034147
0.031998
0.029786
0.028182
0.053921
0.050954
0.049152
0.046971
0.045495
0.064474
0.061247
0.059159
0.083928
0.10269
0.098658
0.095832
0.11452
0.11105
0.10852
0.10562
0.10372
0.10163
0.11126
0.10769
0.10564
0.10389
0.10216
0.10026
0.098099
0.096422
0.094572
0.092936
0.11081
0.10808
0.12009
0.11679
0.11437
0.11247
0.1108
0.1084
0.12359
0.12078
0.13341
0.13058
0.12888
0.12718
0.12494
0.13538
0.13259
0.13077
0.12914
0.14495
0.14227
0.14022
0.13849
0.13687
0.13488
0.15117
0.16443
0.16159
0.15987
0.16691
0.16366
0.16197
0.16006
0.15842
0.15681
0.15516
0.16312
0.16017
0.1573
0.16624
0.16341
0.16165
0.16006
0.15855
0.15706
0.15524
0.15377
0.15224
0.15083
0.14917
0.14767
0.14631
0.14491
0.1433
0.14181
0.14051
0.13923
0.13767
0.147
0.14496
0.14364
0.14222
0.1406
0.13908
0.13731
0.13613
0.13457
0.13323
0.14085
0.15254
0.16375
0.16174
0.16031
0.1588
0.15749
0.16917
0.16734
0.16599
0.16448
0.16322
0.16199
0.16076
0.16468
0.16829
0.16564
0.16793
0.16581
0.17257
0.17067
0.17505
0.18536
0.1835
0.18206
0.1807
0.17945
0.18565
0.18363
0.18221
0.18097
0.18388
0.1816
0.18026
0.18958
0.18772
0.1865
0.18504
0.18373
0.18252
0.18121
0.18005
0.17833
0.17719
0.18675
0.18514
0.18363
0.18245
0.18131
0.18017
0.17894
0.17783
0.18642
0.18488
0.18376
0.18255
0.18136
0.18013
0.17898
0.17771
0.17662
0.17552
0.17423
0.17318
0.17213
0.1711
0.17928
0.17784
0.1768
0.17548
0.18382
0.18238
0.18136
0.18034
0.17933
0.17834
0.17708
0.1761
0.17489
0.17371
0.17272
0.18044
0.17903
0.17793
0.17684
0.17588
0.17495
0.17402
0.17287
0.1718
0.17082
0.16979
0.16889
0.16793
0.16706
0.1661
0.17195
0.17051
0.17757
0.17634
0.17538
0.17436
0.17349
0.17237
0.17151
0.17052
0.16966
0.17646
0.18386
0.1826
0.1817
0.18083
0.17994
0.17902
0.17817
0.17731
0.17646
0.17549
0.17441
0.18004
0.17882
0.17794
0.17711
0.17626
0.17534
0.17437
0.18015
0.17898
0.17817
0.17711
0.17631
0.17543
0.17457
0.18121
0.1801
0.18654
0.18538
0.18456
0.1837
0.18754
0.19391
0.19272
0.1784
0.17679
0.18301
0.18639
0.19257
0.19142
0.19025
0.18945
0.18855
0.18776
0.18689
0.18604
0.18526
0.18443
0.1836
0.18281
0.18191
0.18106
0.18022
0.17946
0.17862
0.17783
0.18229
0.18124
0.18038
0.17964
0.17889
0.17808
0.17732
0.1766
0.17926
0.18519
0.18419
0.18342
0.18261
0.18188
0.18115
0.18042
0.17966
0.17893
0.17821
0.17747
0.17674
0.17603
0.17532
0.17458
0.1739
0.17312
0.17237
0.1717
0.17104
0.17603
0.17509
0.17443
0.17373
0.17295
0.17229
0.17157
0.17087
0.17628
0.17539
0.17469
0.17979
0.17891
0.17824
0.17759
0.17694
0.1763
0.17554
0.17489
0.17423
0.17359
0.17296
0.17233
0.17156
0.17094
0.17033
0.16971
0.16902
0.16835
0.16768
0.16706
0.16634
0.16566
0.17017
0.16936
0.16876
0.16804
0.16736
0.16677
0.16618
0.16558
0.16661
0.16565
0.16507
0.16449
0.16752
0.16662
0.16599
0.16534
0.16472
0.16414
0.16357
0.16295
0.1624
0.16181
0.16626
0.16546
0.16995
0.16919
0.16863
0.16804
0.16746
0.16688
0.16628
0.16566
0.16507
0.16445
0.16389
0.16329
0.16276
0.16221
0.16164
0.161
0.16044
0.15992
0.15937
0.16363
0.16292
0.16238
0.1618
0.16111
0.16059
0.16008
0.15955
0.15901
0.15841
0.15779
0.15727
0.15672
0.15621
0.15564
0.15769
0.15693
0.15643
0.15585
0.15529
0.15476
0.15424
0.1585
0.15785
0.15729
0.15672
0.1562
0.15558
0.15499
0.15451
0.15403
0.15352
0.15739
0.1567
0.15618
0.1555
0.15982
0.15917
0.15865
0.15813
0.15759
0.15712
0.15664
0.15604
0.15547
0.155
0.15453
0.15395
0.15341
0.15289
0.1524
0.15419
0.15348
0.153
0.15595
0.1553
0.15482
0.15853
0.15791
0.15745
0.1569
0.15641
0.15585
0.15957
0.15896
0.16299
0.16237
0.166
0.16538
0.16488
0.16439
0.16713
0.17077
0.1701
0.16963
0.16899
0.17171
0.17388
0.17307
0.17261
0.17208
0.17543
0.17479
0.17575
0.17745
0.18032
0.18356
0.18282
0.18195
0.18143
0.18094
0.18011
0.17964
0.17983
0.18329
0.18526
0.18446
0.18387
0.18336
0.18275
0.18227
0.18504
0.18437
0.1837
0.18323
0.18274
0.18222
0.18165
0.18118
0.18334
0.18268
0.18223
0.18578
0.18517
0.18469
0.18191
0.18109
0.18458
0.184
0.18352
0.18307
0.18262
0.1844
0.18374
0.18328
0.18602
0.1854
0.18634
0.18563
0.18517
0.18869
0.1881
0.18759
0.18773
0.187
0.18645
0.18949
0.18884
0.1916
0.19502
0.19441
0.19568
0.195
0.1944
0.19377
0.19331
0.19638
0.19573
0.19523
0.19478
0.19431
0.19378
0.19334
0.19278
0.19232
0.19182
0.19132
0.19087
0.1904
0.18994
0.18951
0.18907
0.191
0.19039
0.19318
0.19259
0.19216
0.19171
0.19121
0.19078
0.19028
0.18983
0.18937
0.1889
0.18845
0.19078
0.1902
0.18969
0.18925
0.18881
0.18829
0.18784
0.18735
0.18937
0.1888
0.18837
0.18795
0.18751
0.18701
0.18655
0.18608
0.18559
0.18514
0.18472
0.18431
0.18387
0.18702
0.18651
0.1861
0.18569
0.18517
0.18475
0.18431
0.18387
0.18339
0.18296
0.18256
0.18214
0.18175
0.18127
0.18085
0.18038
0.1799
0.17945
0.17997
0.18323
0.18275
0.18235
0.1842
0.18367
0.18327
0.18288
0.18241
0.18199
0.18157
0.18114
0.18075
0.18033
0.17988
0.17948
0.17907
0.17866
0.17825
0.17782
0.18043
0.17995
0.17958
0.17913
0.17875
0.17838
0.17796
0.17751
0.17714
0.17672
0.17797
0.17745
0.17704
0.17667
0.1762
0.17583
0.17535
0.17499
0.17462
0.17425
0.17431
0.17373
0.17337
0.17298
0.17261
0.17537
0.17492
0.17455
0.17414
0.17376
0.1734
0.17304
0.17267
0.17225
0.1719
0.17153
0.17115
0.1708
0.1704
0.17004
0.16968
0.1693
0.16896
0.16858
0.16817
0.16781
0.16747
0.16712
0.16677
0.16642
0.16607
0.16573
0.16538
0.165
0.16466
0.16432
0.16397
0.16363
0.1633
0.16484
0.16438
0.16404
0.16371
0.16339
0.16305
0.16271
0.16238
0.16204
0.1617
0.16138
0.16106
0.16073
0.16041
0.16008
0.15971
0.15939
0.15907
0.15875
0.15839
0.15804
0.15773
0.1574
0.15702
0.15671
0.15634
0.15602
0.15568
0.15537
0.15503
0.15471
0.15441
0.1541
0.15377
0.15344
0.15314
0.15282
0.15246
0.15216
0.15186
0.15155
0.15123
0.15088
0.15058
0.15022
0.14993
0.14963
0.14931
0.14901
0.1487
0.14839
0.14809
0.1478
0.14747
0.14983
0.14946
0.14917
0.14888
0.14859
0.14831
0.14802
0.14771
0.14743
0.14714
0.14686
0.14657
0.14628
0.146
0.14568
0.14539
0.14511
0.14483
0.14455
0.14428
0.144
0.14372
0.14344
0.14314
0.14287
0.14257
0.14225
0.14198
0.1417
0.14142
0.14114
0.14086
0.14059
0.14031
0.13999
0.14205
0.1417
0.14141
0.14112
0.14085
0.14055
0.14025
0.13999
0.13972
0.13946
0.1392
0.13892
0.13866
0.13839
0.13813
0.13787
0.1376
0.13734
0.13705
0.13679
0.13653
0.13621
0.13596
0.13569
0.13543
0.13517
0.13491
0.13465
0.1344
0.13415
0.13388
0.13362
0.13338
0.13311
0.13284
0.13259
0.13234
0.13209
0.13182
0.13155
0.13127
0.13103
0.13075
0.13051
0.13026
0.13001
0.12977
0.12953
0.12929
0.12903
0.12879
0.12855
0.12828
0.12805
0.12778
0.12754
0.1273
0.12706
0.12681
0.12658
0.12634
0.12611
0.12587
0.12564
0.12541
0.12517
0.12493
0.1247
0.12447
0.12424
0.124
0.12377
0.12354
0.12331
0.12309
0.12283
0.12261
0.12236
0.12214
0.12191
0.12169
0.12146
0.12124
0.12101
0.12078
0.12056
0.1203
0.12003
0.11981
0.11958
0.11937
0.11914
0.1189
0.11868
0.11846
0.11824
0.11802
0.11781
0.11758
0.11734
0.11713
0.1169
0.11668
0.11645
0.11623
0.11601
0.1158
0.11559
0.11537
0.11516
0.11493
0.11472
0.11452
0.11431
0.11407
0.11384
0.11622
0.11595
0.11574
0.11548
0.11528
0.11507
0.11486
0.11461
0.11436
0.11414
0.11393
0.11372
0.11351
0.1133
0.1131
0.11289
0.11269
0.11249
0.11229
0.11208
0.11186
0.11165
0.11145
0.11121
0.111
0.1108
0.1106
0.11274
0.11249
0.11229
0.11209
0.11188
0.11167
0.11147
0.11123
0.11101
0.11079
0.1106
0.1104
0.1102
0.10999
0.10974
0.10951
0.10932
0.10913
0.10893
0.10873
0.10851
0.10832
0.10812
0.10792
0.10773
0.10754
0.10734
0.10715
0.10697
0.10677
0.10658
0.1064
0.10619
0.106
0.10581
0.10562
0.1054
0.10522
0.105
0.10482
0.10463
0.10444
0.10426
0.10406
0.10388
0.1037
0.10351
0.10331
0.10312
0.10294
0.10276
0.10255
0.10236
0.10215
0.10197
0.10177
0.10159
0.10141
0.10123
0.10104
0.10085
0.10066
0.10048
0.1003
0.10008
0.099905
0.099699
0.099517
0.099344
0.099167
0.098995
0.098819
0.098648
0.098456
0.10041
0.10258
0.10235
0.10217
0.10199
0.10181
0.1016
0.10142
0.10124
0.10107
0.10089
0.10071
0.10054
0.10036
0.10018
0.10002
0.099841
0.09967
0.099476
0.099308
0.099137
0.098967
0.098786
0.098619
0.098437
0.098269
0.098103
0.097934
0.097767
0.097579
0.097413
0.097249
