FSR80
-0.091
-0.09451
-0.096775
-0.10494
-0.10306
-0.1013
-0.10602
-0.1048
-0.10531
-0.10389
-0.10292
-0.10258
-0.10281
-0.10342
-0.10481
0.0633
0.051853
0.043962
0.036703
0.029656
0.02388
0.017874
0.013177
0.0082191
0.0040108
-0.00026578
-0.0040628
-0.007631
-0.010838
-0.014458
-0.016877
-0.020878
-0.023355
-0.025497
-0.027336
-0.029595
-0.031529
-0.033709
-0.035204
-0.036695
-0.038207
-0.039766
-0.041714
-0.042866
-0.04393
-0.045456
-0.046421
-0.047478
-0.048353
-0.04933
-0.050156
-0.050923
-0.051787
-0.052503
-0.053223
-0.054253
-0.054911
-0.055693
-0.05649
-0.057229
-0.057809
-0.058336
-0.058865
-0.059371
-0.059839
-0.060491
-0.061359
-0.062118
-0.062575
-0.062965
-0.063346
-0.063786
-0.064259
-0.043289
-0.044935
-0.045924
-0.046497
-0.047118
-0.04776
-0.048305
-0.049429
-0.049956
-0.050621
-0.051525
-0.04057
-0.042824
-0.043355
-0.044407
-0.056319
-0.058327
-0.058784
-0.059134
-0.059492
-0.060616
-0.060936
-0.061512
-0.041135
-0.042438
-0.042965
-0.043515
-0.043984
-0.04449
-0.04494
-0.045711
-0.046182
-0.047344
-0.032855
-0.034186
-0.034772
-0.035475
-0.035981
-0.036881
-0.037396
-0.013392
-0.014417
-0.015142
-0.015883
-0.016564
-0.017649
-0.018259
-0.032139
-0.033983
-0.034797
-0.018575
-0.019666
-0.020348
-0.020945
-0.021556
-0.022291
-0.023268
-0.023908
-0.024576
-0.025905
-0.015355
-0.016561
-0.017208
-0.017921
-0.0185
-0.019121
-0.028802
-0.030902
-0.031427
-0.032506
-0.03291
-0.033348
-0.033902
-0.034468
-0.034875
-0.035328
-0.035715
-0.036365
-0.036732
-0.03709
-0.037691
-0.038063
-0.038419
-0.038755
-0.039172
-0.039588
-0.039929
-0.040306
-0.0409
-0.041239
-0.041542
-0.041895
-0.042214
-0.042659
-0.043145
-0.043488
-0.043769
-0.044153
-0.04474
-0.045271
-0.045832
-0.046096
-0.033081
-0.033751
-0.034112
-0.034597
-0.03492
-0.035249
-0.035617
-0.036059
-0.036429
-0.036745
-0.037507
-0.023463
-0.024064
-0.024898
-0.025301
-0.012349
-0.013068
-0.013884
-0.014514
-0.0047147
-0.0055147
0.0013784
0.00039295
-0.0004718
-0.00093285
-0.0015135
-0.0020607
-0.0031809
-0.020107
-0.021362
-0.021951
-0.016896
-0.01775
-0.0055209
-0.0061405
-0.0065649
-0.011422
-0.012566
-0.013099
-0.013518
-0.014017
-0.0024299
-0.0030611
0.0087034
0.0080471
0.0075753
0.0069563
0.0064882
0.0059189
0.0052997
0.0048491
0.0044031
0.003957
0.0035168
0.003061
0.0026174
0.0051082
0.0042336
0.0037854
0.014173
0.01352
0.013051
0.012481
0.012005
0.011492
0.01102
0.010466
0.0099846
0.0095257
0.0090616
0.0085076
0.0080371
0.0075813
0.0071281
0.0066873
0.0062681
0.0058088
0.0052727
0.0048661
0.0044619
0.0040491
0.0035935
0.0031085
0.0026902
0.0022999
0.0019198
0.0015394
0.0010559
0.00068376
0.00023815
-0.00012815
-0.0005496
-0.0011351
-0.0015336
-0.0019694
0.0031822
0.0025325
0.002131
0.0017255
0.0012936
0.00092772
0.00053928
0.00018492
-0.00026804
0.008762
0.0082364
0.0077881
0.0074067
0.0070366
0.0066424
0.0062621
0.0058841
0.0055207
0.0051201
0.0047538
0.0042923
0.0039431
0.00357
0.0032232
0.0028814
0.0025299
0.0021825
0.001751
0.0013731
0.00099723
0.00063458
0.0071841
0.0066524
0.0063069
0.005892
0.0055177
0.0050861
0.0047383
0.0044081
0.0040807
0.0035862
0.0031478
0.002798
0.0018899
0.0015694
0.0011742
0.00056849
-0.0012751
-0.0020567
-0.0024056
-0.0027048
0.0031607
0.0026335
0.0023259
0.0089
0.0083893
0.008067
0.0077409
0.0074044
0.012018
0.019978
0.019508
0.019154
0.018806
0.018426
0.017971
0.017616
0.025069
0.024594
0.024235
0.023878
0.023429
0.023062
0.022536
0.022098
0.026441
0.025878
0.025515
0.025064
0.024614
0.024264
0.023909
0.023559
0.029551
0.02905
0.028687
0.02833
0.027977
0.027566
0.027205
0.026855
0.026443
0.026075
0.025724
0.025287
0.024896
0.024559
0.024209
0.02926
0.028732
0.028389
0.028036
0.027627
0.02729
0.026953
0.026552
0.026212
0.025832
0.025473
0.025126
0.024787
0.024451
0.02413
0.023799
0.023456
0.023132
0.022788
0.022456
0.022104
0.021773
0.021459
0.021154
0.020849
0.020544
0.020224
0.01992
0.019597
0.019232
0.018891
0.018576
0.018276
0.017954
0.017657
0.017368
0.017083
0.016592
0.023
0.022615
0.022312
0.02186
0.021568
0.021274
0.027439
0.027051
0.026669
0.026369
0.026027
0.025732
0.025409
0.025023
0.024658
0.024307
0.029658
0.029243
0.028944
0.028646
0.032218
0.037629
0.037185
0.036865
0.036474
0.036161
0.035834
0.035519
0.035213
0.034888
0.034585
0.034231
0.03393
0.033621
0.033262
0.032963
0.032667
0.032321
0.032011
0.031705
0.031411
0.031124
0.030823
0.030516
0.030231
0.029949
0.029663
0.029376
0.029046
0.028634
0.028337
0.031507
0.031066
0.030785
0.030507
0.030228
0.029897
0.029617
0.029334
0.029062
0.028749
0.028459
0.028145
0.027845
0.027579
0.027293
0.026944
0.023822
0.023279
0.022979
0.027731
0.032116
0.031717
0.031442
0.031152
0.030858
0.030556
0.030266
0.029985
0.029682
0.029391
0.029116
0.028849
0.028589
0.028325
0.027942
0.027684
0.027398
0.027064
0.026811
0.026552
0.026246
0.025977
0.02571
0.026702
0.026268
0.026016
0.025716
0.025437
0.025137
0.024883
0.024588
0.028979
0.028644
0.028393
0.02806
0.02773
0.025995
0.025509
0.025243
0.024896
0.02447
0.024209
0.023965
0.023726
0.023432
0.023182
0.022826
0.022373
0.021972
0.015763
0.015115
0.019509
0.013378
0.012738
0.012517
0.012267
0.011883
0.011566
0.01473
0.019116
0.020988
0.020508
0.020281
0.020064
0.019684
0.019131
0.018858
0.021433
0.021045
0.020789
0.020506
0.020214
0.019882
0.01964
0.019388
0.019104
0.018893
0.018685
0.023103
0.022781
0.027131
0.026809
0.026543
0.026296
0.026077
0.025724
0.025499
0.025279
0.024978
0.024763
0.024364
0.024145
0.023895
0.026719
0.030977
0.030644
0.030214
0.028498
0.027967
0.02763
0.027393
0.027069
0.031301
0.030982
0.032673
0.034787
0.034246
0.029256
0.028663
0.03224
0.031864
0.035786
0.035454
0.035211
0.034963
0.038971
0.038639
0.038403
0.038164
0.037895
0.041691
0.041358
0.041096
0.040837
0.04057
0.040231
0.039994
0.039676
0.039422
0.041521
0.041127
0.040881
0.040638
0.043911
0.04742
0.047049
0.046817
0.046578
0.048912
0.048479
0.048246
0.048014
0.047739
0.047508
0.047252
0.047001
0.04667
0.04637
0.046142
0.045916
0.048554
0.048169
0.047932
0.047672
0.047438
0.047148
0.046918
0.046691
0.046468
0.046194
0.045958
0.045636
0.045183
0.047696
0.047335
0.047107
0.050433
0.050096
0.049868
0.049643
0.049399
0.049137
0.048913
0.048655
0.048388
0.048149
0.047886
0.047512
0.047244
0.046965
0.046724
0.046408
0.046131
0.045898
0.045648
0.045431
0.045213
0.044984
0.044745
0.044525
0.044288
0.046898
0.050346
0.050022
0.049798
0.049569
0.049293
0.049015
0.048775
0.048532
0.048269
0.048042
0.047822
0.047569
0.047322
0.047099
0.04686
0.046533
0.046316
0.045976
0.045552
0.044821
0.044399
0.044181
0.043945
0.046254
0.045926
0.045542
0.045289
0.045081
0.044874
0.044666
0.044413
0.046526
0.046179
0.045972
0.04576
0.045552
0.045347
0.045116
0.044895
0.047732
0.047435
0.047212
0.050688
0.050415
0.052852
0.052536
0.0523
0.052082
0.055257
0.054966
0.054745
0.054531
0.054318
0.054047
0.053835
0.053599
0.053388
0.053167
0.052904
0.052651
0.052443
0.052235
0.052006
0.0518
0.051504
0.051299
0.051085
0.050854
0.053594
0.053302
0.053092
0.052886
0.052627
0.052415
0.0522
0.05194
0.051728
0.051525
0.051306
0.051078
0.050834
0.050631
0.052931
0.052627
0.052423
0.052221
0.051989
0.051786
0.051561
0.051358
0.051153
0.050921
0.050714
0.050517
0.050299
0.050066
0.052819
0.052543
0.052338
0.052138
0.051918
0.051694
0.051485
0.05129
0.051092
0.050879
0.050648
0.050427
0.050207
0.050012
0.052926
0.052664
0.052469
0.052271
0.052077
0.051879
0.051675
0.051478
0.051245
0.05105
0.050841
0.050644
0.050448
0.05023
0.050038
0.049834
0.049644
0.049431
0.049239
0.049052
0.04886
0.048664
0.048477
0.048286
0.048101
0.047904
0.04771
0.047481
0.047291
0.047106
0.046922
0.046714
0.046528
0.046332
0.046141
0.045958
0.04578
0.045555
0.045377
0.045158
0.044981
0.044785
0.044596
0.044374
0.044197
0.04402
0.04382
0.045925
0.045657
0.045478
0.045278
0.045096
0.044913
0.044738
0.044556
0.044383
0.044195
0.044016
0.043845
0.043669
0.043487
0.043307
0.043135
0.042938
0.042764
0.042594
0.045543
0.045322
0.045149
0.044979
0.044803
0.044615
0.044445
0.044277
0.044096
0.043928
0.043759
0.043592
0.043393
0.043226
0.043055
0.042887
0.042715
0.042531
0.042361
0.045121
0.0449
0.044731
0.044557
0.044391
0.044195
0.04403
0.043866
0.043694
0.043526
0.043346
0.043177
0.043015
0.042821
0.042655
0.042492
0.042317
0.042155
0.041961
0.041801
0.041634
0.041471
0.041312
0.041151
0.040957
0.040799
0.040638
0.040482
0.040289
0.040131
0.039971
0.039807
0.039645
0.039481
0.039326
0.039153
0.038997
0.038829
0.038677
0.038507
0.038355
0.038204
0.038018
0.037858
0.037685
0.037525
0.037375
0.037219
0.037068
0.036913
0.036761
0.036576
0.036428
0.03627
0.036094
0.035946
0.035797
0.035626
0.035479
0.035333
0.035187
0.035042
0.034898
0.034746
0.0346
0.034456
0.034288
0.034143
0.033998
0.03385
0.033705
0.033557
0.033413
0.033246
0.033077
0.032901
0.032736
0.032586
0.032414
0.032275
0.032122
0.031964
0.031826
0.034325
0.034131
0.033991
0.033814
0.033668
0.033529
0.03338
0.033222
0.033068
0.03293
0.032789
0.032652
0.032505
0.032346
0.03221
0.032073
0.031928
0.03179
0.031626
0.031481
0.031305
0.031169
0.031034
0.030897
0.030742
0.030604
0.030469
0.030315
0.03018
0.030046
0.029911
0.029758
0.029615
0.029468
0.029335
0.029205
0.029074
0.028933
0.02879
0.028661
0.028531
0.028396
0.030821
0.03064
0.030507
0.030367
0.030237
0.030106
0.029972
0.029839
0.03228
0.0321
0.031967
0.031829
0.031692
0.031554
0.031413
0.031282
0.031154
0.031021
0.030893
0.03076
0.030613
0.030487
0.030358
0.030232
0.030102
0.029969
0.029833
0.029708
0.029578
0.029451
0.029321
0.029192
0.029066
0.028941
0.028818
0.028695
0.028572
0.028449
0.028313
0.028172
0.028046
0.027917
0.027796
0.027651
0.027529
0.027401
0.027279
0.027151
0.027029
0.02691
0.026761
0.026615
0.026494
0.02634
0.026221
0.02609
0.025969
0.025813
0.025692
0.025541
0.025423
0.025294
0.025177
0.025059
0.024926
0.024809
0.024689
0.024569
0.024446
0.024328
0.024185
0.024069
0.023941
0.023826
0.023709
0.023586
0.02347
0.023353
0.023236
0.023119
0.022999
0.022885
0.02276
0.022628
0.022515
0.022401
0.022288
0.022166
0.022048
0.024343
0.024186
0.024069
0.023956
0.023832
0.023711
0.023595
0.023481
0.02337
0.023256
0.023138
0.02302
0.0229
0.022782
0.022671
0.022557
0.022439
0.024723
0.024569
0.024424
0.024311
0.024197
0.024086
0.023975
0.026213
0.026054
0.025936
0.025825
0.025714
0.025604
0.025473
0.025343
0.025232
0.025119
0.025
0.024888
0.024767
0.024647
0.024537
0.024422
0.024312
0.024203
0.026428
0.026276
0.026166
0.026055
0.025946
0.025825
0.025708
0.02559
0.025482
0.025354
0.02524
0.025129
0.025022
0.024911
0.024803
0.024676
0.024565
0.024457
0.024351
0.024231
0.024124
0.024018
0.023913
0.023803
0.023685
0.023581
0.023471
0.023367
0.023257
0.023152
0.023042
0.022933
0.022819
0.022694
0.022584
0.022477
0.022372
0.02227
0.022162
0.022052
0.021949
0.021848
0.021729
0.021614
0.021509
0.021408
0.021281
0.02118
0.021079
0.020974
0.020867
0.020754
0.020653
0.020548
0.020448
0.020345
