3.4178,3.4819,2.6642,2.9668,3.4434,3.3961
3.4942,3.5766,2.7187,2.9901,3.5164,3.4688
3.4465,3.5149,2.6716,2.9478,3.4937,3.4601
3.568,3.6699,2.8979,3.152,3.4988,3.3969
3.537,3.6254,2.7989,3.0926,3.5342,3.4587
3.0856,3.0681,2.3774,2.6356,3.2415,3.2964
2.6537,2.5461,2.1824,2.3895,2.8849,3.0158
3.1636,3.1981,2.8129,2.9616,3.007,2.8999
3.3752,3.4363,2.6353,2.9333,3.3869,3.3422
3.5458,3.6408,2.7921,3.059,3.5363,3.465
3.5838,3.6837,2.8883,3.1617,3.5484,3.4518
3.3574,3.4021,2.5916,2.8732,3.4365,3.4218
3.2434,3.2681,2.509,2.7611,3.3507,3.3723
3.5463,3.6471,2.789,3.048,3.5119,3.4336
1.7303,1.4239,2.9376,2.7639,1.4876,1.455
2.6888,2.6176,1.9586,2.3441,2.8532,2.9054
3.4742,3.5775,2.6977,2.9177,3.4201,3.36
3.3507,3.3945,2.6061,2.8746,3.4285,3.4162
3.4765,3.5604,2.9595,3.1678,3.3542,3.2428
3.5796,3.6816,3.0302,3.2762,3.4891,3.3751
1.938,1.6569,1.5638,1.7101,2.3432,2.6144
3.3263,3.4072,2.5384,2.7454,3.3199,3.3091
3.043,3.0187,2.3862,2.6191,3.2053,3.2697
2.4668,2.3196,2.115,2.2889,2.7354,2.9001
1.1996,0.77096,1.6598,1.7354,1.6841,2.0055
0.84546,0.36359,2.3166,2.2265,0.87962,0.74498
3.2119,3.3291,2.7856,2.8277,3.017,2.9365
2.121,1.8944,1.722,1.8717,2.4807,2.6954
3.3006,3.3756,2.5305,2.7331,3.3098,3.3087
-0.83529,-1.6913,2.3102,1.7939,-1.1046,-0.97185
3.1528,3.258,2.8511,2.8438,2.9357,2.8464
3.5613,3.6598,2.9438,3.1978,3.4912,3.392
3.5803,3.6802,2.9799,3.2241,3.494,3.3827
1.0666,0.60018,0.99667,1.0546,1.6801,2.0886
3.3416,3.4529,2.543,2.7348,3.2492,3.2105
3.1518,3.1598,3.1202,3.2429,2.9626,2.8297
2.9124,2.8775,3.2211,3.2007,2.7435,2.6333
1.9711,1.722,3.0016,2.7847,1.9151,1.888
3.2816,3.3562,2.6661,2.8746,3.1988,3.1427
3.4924,3.5793,2.9679,3.1858,3.3761,3.2514
3.5589,3.6558,2.9176,3.1784,3.5035,3.4043
3.5429,3.6358,3.0262,3.2534,3.4311,3.3048
3.5748,3.6753,2.9514,3.206,3.506,3.4012
2.45,2.2921,1.9344,2.1258,2.7656,2.9354
3.2935,3.3585,2.5334,2.7574,3.3231,3.3249
1.0506,0.58052,1.3696,1.3916,1.5919,1.9997
3.0047,3.0285,2.3179,2.5122,3.0556,3.0956
1.7106,1.4055,2.7517,2.6829,1.503,1.4144
3.3339,3.4327,3.0511,3.1006,3.1284,3.03
2.8562,2.7931,2.1298,2.4018,3.0633,3.1423
3.4427,3.5319,2.6608,2.897,3.4328,3.3971
2.0976,1.8649,1.795,1.9367,2.4645,2.6963
3.4061,3.5076,2.6838,2.891,3.2877,3.2154
2.0643,1.8231,1.5479,1.7569,2.4613,2.6951
2.8532,2.8276,2.7242,2.8446,2.6991,2.5766
3.4217,3.5097,3.1492,3.2617,3.2499,3.131
3.149,3.1519,2.3784,2.6714,3.2687,3.287
3.4816,3.5727,2.8804,3.0995,3.3727,3.2769
1.8175,1.5221,1.3562,1.5592,2.2622,2.519
3.4081,3.5128,2.6278,2.8414,3.315,3.2705
3.3953,3.4583,3.1043,3.2771,3.2482,3.1223
-1.8675,-2.9488,1.7951,0.96647,-1.6976,-1.3245
2.5202,2.4736,2.0577,2.2607,2.6173,2.6369
3.3025,3.3736,2.536,2.7485,3.298,3.2906
2.2113,2.0159,2.9256,2.8927,1.9768,1.8693
3.2975,3.3703,3.1462,3.1874,3.085,2.9606
3.3489,3.4029,2.6118,2.891,3.376,3.3316
3.2474,3.2783,2.5387,2.7698,3.3461,3.354
2.7226,2.6359,2.2201,2.4045,2.9699,3.0789
1.8128,1.5443,1.8609,1.95,2.2526,2.4844
3.2394,3.3085,2.6949,2.8609,3.0752,2.9788
2.835,2.7721,2.1145,2.3888,3.0476,3.1158
-0.094526,-0.7989,1.0899,0.97121,0.74468,1.225
3.1308,3.2109,2.4826,2.6358,2.9568,2.8874
1.4751,1.1223,2.86,2.5798,1.3877,1.404
3.2642,3.3384,3.0692,3.0879,3.0401,2.9194
3.1899,3.2147,3.2296,3.2898,2.9901,2.8502
3.4871,3.5795,3.1569,3.2941,3.3163,3.1855
3.0741,3.0614,2.3647,2.6127,3.2254,3.2539
0.50625,-0.073335,1.2618,1.2055,1.2091,1.6627
-2.0123,-3.1265,1.7989,1.475,-1.3744,-1.4886
2.8071,2.905,2.3198,2.3995,2.6208,2.5889
0.90354,0.40409,1.4273,1.4123,1.5313,1.8883
3.2694,3.3937,2.4857,2.6663,3.1538,3.1364
3.5241,3.6127,3.0307,3.2323,3.4038,3.2719
3.2563,3.2883,3.1937,3.2932,3.0613,2.9228
3.1949,3.2217,3.2399,3.2836,2.999,2.8663
3.3479,3.4102,2.6601,2.9099,3.3456,3.294
3.4328,3.508,2.9874,3.1692,3.2858,3.1602
3.5451,3.6415,3.0824,3.2712,3.42,3.2914
2.8902,2.8434,3.1571,3.1856,2.6727,2.5555
3.4117,3.4878,2.7994,3.0187,3.3318,3.2513
3.5559,3.6531,2.9059,3.1319,3.4958,3.3932
2.9779,2.9492,3.1353,3.1966,2.7579,2.6298
3.4827,3.585,3.1159,3.2533,3.3153,3.1803
3.4376,3.5061,2.734,2.9857,3.4607,3.3984
3.5268,3.6193,2.8211,3.0571,3.5065,3.4245
3.4223,3.4886,3.0832,3.2521,3.2636,3.1253
3.4028,3.4691,3.2051,3.3254,3.2216,3.0845
3.3961,3.461,2.6955,2.9533,3.4078,3.3504
3.4663,3.5468,2.9864,3.1809,3.3309,3.1996
2.2486,2.0625,1.6386,1.8729,2.6348,2.8299
3.3989,3.5092,2.7229,2.913,3.2706,3.1919
3.5469,3.6389,2.9224,3.1503,3.494,3.3917
3.2369,3.2621,2.5377,2.7701,3.3519,3.3586
3.353,3.4103,2.6303,2.8571,3.4102,3.3957
2.7912,2.7235,2.2602,2.4457,3.0216,3.1326
3.0744,3.0852,2.8583,2.9898,2.8918,2.7659
3.2013,3.2321,2.4811,2.7534,3.2501,3.228
3.4987,3.593,2.7713,3.0051,3.4799,3.4141
3.3516,3.4019,3.0903,3.2495,3.1833,3.0331
2.0692,1.844,1.4359,1.7206,2.5019,2.729
2.4629,2.3292,2.1504,2.2943,2.7159,2.8451
2.3136,2.142,2.0925,2.2198,2.6139,2.7713
3.3892,3.4988,2.6489,2.838,3.3228,3.2813
3.4151,3.4771,2.7248,2.9448,3.4644,3.4173
2.4862,2.3568,2.9775,2.9792,2.2445,2.1102
3.2306,3.2875,2.6093,2.8183,3.2026,3.1614
2.695,2.611,2.2371,2.3907,2.9409,3.0613
3.467,3.5736,2.7873,2.9734,3.3807,3.3068
3.4115,3.4714,2.7359,2.9521,3.4547,3.4082
3.4479,3.5214,3.0306,3.1939,3.3085,3.1732
3.2239,3.2489,3.2354,3.2973,3.0319,2.892
3.4076,3.4795,3.2256,3.3141,3.2286,3.0808
3.5458,3.6385,3.1167,3.2821,3.4233,3.2773
0.93936,0.49569,0.88582,0.95529,1.5781,2.0823
-1.4757,-2.7002,0.83697,0.66712,-0.20538,0.21767
2.7376,2.8107,2.2616,2.3545,2.5888,2.5293
1.1286,0.6622,0.59578,0.95102,1.8354,2.1605
3.2132,3.334,2.5903,2.7262,3.0813,3.0127
1.9471,1.7068,1.4488,1.6369,2.3899,2.6514
2.6075,2.5157,2.7014,2.758,2.4485,2.3117
1.5562,1.1806,1.0113,1.3532,2.1188,2.3592
2.4936,2.3767,2.1657,2.2797,2.6875,2.7856
3.3411,3.4415,2.6489,2.7911,3.3267,3.3052
2.1403,1.9512,2.9349,2.8795,1.8964,1.8096
3.0796,3.1148,3.1472,3.1286,2.9056,2.79
1.376,1.0091,2.7243,2.5061,1.3524,1.3853
1.8038,1.4847,1.4084,1.6687,2.2549,2.4057
3.2278,3.3315,2.5472,2.6636,3.1935,3.1852
3.1593,3.1733,3.0907,3.1682,2.9722,2.8351
2.9027,2.8667,2.2674,2.4556,3.0658,3.1139
-0.6957,-1.5267,0.76998,0.67888,0.097658,0.66889
3.0931,3.2382,2.3851,2.4828,3.0106,2.9978
-3.3296,-4.5706,1.3597,0.644,-3.456,-2.9989
2.4497,2.3965,2.0917,2.1951,2.5285,2.5523
3.2175,3.2962,2.7373,2.843,3.0691,2.9438
1.046,0.60338,2.6213,2.369,1.0244,1.0834
3.2648,3.3862,2.8432,2.9035,3.1087,3.0104
2.7628,2.6918,3.0799,3.0968,2.5381,2.3939
3.4091,3.5057,2.9042,3.0412,3.3142,3.2101
3.1979,3.2191,3.1093,3.1938,2.9916,2.826
-1.4245,-2.4258,1.5378,1.0168,-1.0363,-0.66583
2.8834,2.9548,2.7599,2.7223,2.6766,2.5536
3.1988,3.2381,2.5699,2.7638,3.2356,3.186
2.6396,2.5467,2.2316,2.3587,2.9162,3.0675
2.9334,2.9206,2.4049,2.5417,3.0902,3.165
2.7212,2.6485,2.8796,2.9198,2.5003,2.3244
3.3934,3.4891,3.1674,3.2256,3.1906,3.0293
2.7812,2.7146,3.1668,3.1508,2.5734,2.4267
3.4162,3.5139,2.9233,3.0599,3.3092,3.189
2.9239,2.8872,3.0923,3.1347,2.6982,2.5286
3.4723,3.5767,3.0812,3.1929,3.3151,3.1627
2.6165,2.5194,2.0942,2.2345,2.9202,3.0622
2.8683,2.837,2.8362,2.9021,2.6699,2.4884
3.4318,3.5297,2.9432,3.0817,3.3234,3.1932
3.5215,3.6109,2.9164,3.088,3.4667,3.3461
3.4464,3.5202,2.8211,2.9853,3.445,3.3663
3.5343,3.6293,2.9518,3.1053,3.4533,3.3273
3.2905,3.3318,2.6594,2.8284,3.3615,3.3317
3.5044,3.5998,2.9678,3.1117,3.3853,3.2378
3.5502,3.6444,3.0548,3.21,3.4381,3.2857
0.67686,0.16998,2.5457,2.2675,0.58048,0.64516
3.2592,3.3823,2.9364,2.9609,3.0528,2.913
3.5321,3.624,3.121,3.2671,3.3795,3.2022
2.6547,2.5587,3.1241,3.0974,2.4448,2.2968
3.4106,3.5117,2.9287,3.0602,3.293,3.1657
2.5393,2.4261,2.1098,2.2262,2.8661,3.0272
3.4137,3.519,2.8202,2.9439,3.2867,3.1662
2.95,2.9225,2.3395,2.5063,3.1395,3.1922
3.2403,3.2911,2.6098,2.7571,3.3055,3.3021
2.5558,2.4474,2.1849,2.2996,2.8586,3.0211
3.34,3.4261,2.8395,2.9579,3.1824,3.038
3.4962,3.5834,3.183,3.2968,3.3171,3.1425
3.4699,3.5483,3.19,3.305,3.2871,3.103
2.9795,2.955,3.2119,3.2215,2.7653,2.5985
3.06,3.0679,2.4207,2.6218,3.1546,3.1451
3.414,3.4975,2.9537,3.0758,3.2559,3.1025
3.1592,3.1762,2.5265,2.6998,3.2618,3.2524
3.2198,3.2585,2.6059,2.7591,3.3048,3.3076
3.5113,3.6096,2.9329,3.0876,3.4065,3.2742
2.9969,2.9786,2.3959,2.5632,3.1755,3.2213
2.3673,2.2221,2.1178,2.2223,2.7069,2.9016
3.3335,3.4268,2.6442,2.7934,3.3145,3.2751
3.4251,3.497,2.7875,2.9658,3.4301,3.3594
3.5068,3.5947,3.0373,3.1894,3.3614,3.196
3.3012,3.3424,3.2244,3.3024,3.0897,2.9029
3.1109,3.1182,3.2493,3.2622,2.8964,2.7367
3.1469,3.1701,2.522,2.7111,3.217,3.1929
3.3732,3.4446,2.7258,2.8903,3.3922,3.3472
3.5175,3.6091,2.9118,3.0803,3.454,3.3418
3.4435,3.5153,2.8237,3.0005,3.4388,3.3593
3.0194,3.0033,3.0827,3.1422,2.7964,2.6208
3.4742,3.5722,3.0111,3.1479,3.3491,3.2128
3.2131,3.2347,3.1565,3.238,3.0037,2.8152
3.4907,3.5844,2.9983,3.1527,3.3871,3.2469
2.9042,2.8681,2.3476,2.5051,3.1136,3.1956
1.5196,1.1791,1.7278,1.7721,2.0505,2.3937
3.2277,3.3228,2.6787,2.7859,3.0779,2.9621
2.6932,2.6158,2.071,2.264,2.9566,3.0639
3.4432,3.5469,2.7801,2.931,3.377,3.2902
1.5615,1.2516,2.8057,2.6386,1.3941,1.3432
3.2683,3.3642,3.0786,3.09,3.056,2.8987
3.0425,3.0367,2.4021,2.5943,3.1865,3.2057
3.1966,3.2297,2.9644,3.0677,3.0046,2.8208
3.3777,3.4467,2.7966,2.9777,3.3514,3.2584
3.4245,3.4943,3.0662,3.1981,3.2548,3.0691
3.4771,3.558,2.9271,3.0925,3.4198,3.3093
2.4434,2.3167,2.0583,2.1728,2.7897,2.9767
2.5661,2.4734,2.2418,2.355,2.8158,2.9631
2.7214,2.6565,2.7986,2.8547,2.5281,2.3496
3.1498,3.1827,3.2185,3.2056,2.9506,2.7866
3.496,3.5887,3.1683,3.2724,3.3342,3.1647
3.5394,3.6271,3.0162,3.1783,3.4529,3.3141
3.457,3.5273,3.1474,3.2728,3.2903,3.1027
3.501,3.584,3.1964,3.3126,3.3357,3.1528
3.5055,3.5876,3.1851,3.3082,3.3413,3.1587
3.418,3.4843,2.8243,2.9966,3.4123,3.3341
2.9948,2.9792,2.451,2.5962,3.1703,3.2306
3.464,3.5559,2.9205,3.0623,3.339,3.2011
2.305,2.1519,1.8078,1.9581,2.6944,2.9041
3.4161,3.5245,2.749,2.8969,3.3322,3.2451
3.4536,3.523,3.1683,3.2852,3.2772,3.0998
3.5412,3.6326,3.1172,3.2548,3.4061,3.2512
3.4797,3.5563,2.8873,3.0634,3.4516,3.3531
3.3077,3.3528,2.6851,2.856,3.3715,3.3443
3.5029,3.5923,2.9994,3.1482,3.3702,3.2172
2.3972,2.2609,1.892,2.039,2.7661,2.9476
3.2584,3.3248,2.8452,2.9569,3.0895,2.9449
2.9393,2.9129,2.3044,2.5028,3.1122,3.1541
3.3474,3.4151,2.9453,3.0704,3.1804,3.0231
3.4953,3.5796,2.9683,3.1285,3.4191,3.3008
2.187,2.0054,2.9596,2.8861,1.9786,1.8644
3.3247,3.4143,2.83,2.9541,3.2315,3.1356
2.621,2.5296,2.1941,2.3234,2.9097,3.0593
3.019,3.0246,2.4718,2.6166,3.1464,3.1994
2.4298,2.3004,2.1529,2.2619,2.7492,2.9314
3.3889,3.4861,2.8221,2.9614,3.2522,3.136
3.5435,3.6316,3.0686,3.2166,3.4338,3.3023
3.5441,3.6308,3.0109,3.1735,3.4604,3.3368
1.4943,1.1826,1.3717,1.4394,2.1034,2.4795
2.396,2.2763,2.1706,2.2688,2.6606,2.8062
3.311,3.3958,2.8138,2.9346,3.1572,3.0277
-6.1204,-7.9433,-4.288,-4.4792,-3.5148,-1.7237
2.908,3.0245,2.2134,2.3348,2.7962,2.7796
2.5167,2.3919,2.1359,2.2556,2.821,2.9983
0.33327,-0.30307,1.2524,1.192,1.0974,1.6068
2.4597,2.3629,2.1447,2.2451,2.6476,2.7518
-0.61309,-1.4708,2.0655,1.8145,-0.5857,-0.65117
3.0074,3.1099,2.7869,2.7915,2.7892,2.6715
3.3991,3.473,2.8284,2.993,3.3679,3.2795
3.0884,3.0921,3.0792,3.1459,2.8786,2.7083
1.9692,1.7302,2.9057,2.7544,1.886,1.8349
3.3474,3.458,2.9105,3.0069,3.1953,3.0837
3.0233,3.0115,3.1182,3.1654,2.8088,2.6391
2.2503,2.075,2.9973,2.8747,2.1389,2.0541
3.3701,3.4765,2.92,3.0292,3.2325,3.113
3.5313,3.6237,3.0465,3.1909,3.4179,3.2747
3.2468,3.2794,2.6329,2.8013,3.3272,3.3065
3.3871,3.4591,2.7535,2.9176,3.4045,3.3557
1.7366,1.457,2.803,2.6889,1.5299,1.4441
2.8053,2.7768,3.0399,2.988,2.6466,2.5178
3.3472,3.4276,2.8157,2.9652,3.2834,3.1944
3.5105,3.6021,2.9191,3.0819,3.452,3.3421
3.3856,3.4478,3.1414,3.2502,3.2084,3.0291
2.1783,1.9911,1.6719,1.8543,2.5948,2.8185
3.1986,3.2609,2.5695,2.718,3.2321,3.2365
3.4514,3.5357,3.0192,3.1503,3.3065,3.159
2.7375,2.6677,3.1407,3.1108,2.5366,2.4061
3.3671,3.449,2.8523,2.9942,3.2928,3.2003
3.5285,3.6223,2.9896,3.1427,3.4386,3.3119
2.8954,2.8568,3.1377,3.1506,2.6829,2.5314
3.4268,3.5195,3.1716,3.2438,3.2418,3.0839
1.296,0.93123,1.0878,1.1941,1.9497,2.3635
2.5562,2.476,2.2204,2.3303,2.7571,2.8763
3.4147,3.5167,2.7791,2.9328,3.329,3.2423
1.6996,1.4207,2.8355,2.6827,1.5246,1.4716
3.3442,3.4539,3.0433,3.0976,3.1454,3.0123
2.8317,2.7818,3.1465,3.1384,2.6248,2.4833
2.8431,2.8075,3.1483,3.1051,2.674,2.5368
3.4266,3.5205,2.9478,3.0767,3.3248,3.2079
3.5192,3.6087,3.0642,3.2029,3.3983,3.2441
3.5323,3.6236,3.0972,3.2309,3.4092,3.2544
3.519,3.6081,2.9782,3.131,3.4511,3.3294
2.3503,2.2022,2.9946,2.9406,2.1448,2.018
3.4109,3.5172,3.0763,3.1523,3.2365,3.0905
3.5374,3.6295,3.0715,3.2103,3.4258,3.2771
3.489,3.571,2.922,3.0707,3.4491,3.3521
3.1415,3.1545,3.1234,3.1836,2.9382,2.7733
3.2849,3.3371,2.7054,2.8619,3.2976,3.243
3.4081,3.4812,2.7873,2.9343,3.4166,3.3599
3.0777,3.0787,3.0886,3.146,2.8774,2.7044
3.3834,3.4581,3.213,3.2683,3.1989,3.027
3.328,3.3805,2.7325,2.884,3.3531,3.2973
2.2358,2.0624,1.9878,2.0715,2.5921,2.8377
3.1322,3.1732,2.8364,2.9305,2.9671,2.8083
3.4957,3.5915,3.0476,3.1663,3.3841,3.2377
3.242,3.2733,2.6428,2.7854,3.3258,3.3149
2.9534,2.9325,3.0148,3.0663,2.7555,2.5844
1.9502,1.7134,2.8737,2.7342,1.8879,1.8343
3.3408,3.4456,2.8982,2.9896,3.2109,3.0958
3.2932,3.3357,2.6886,2.8359,3.3592,3.3363
2.5475,2.4412,2.1819,2.2829,2.8251,3.0003
3.4013,3.4981,2.7524,2.8913,3.3585,3.295
3.5354,3.626,3.0149,3.1564,3.4527,3.3095
2.5607,2.4552,2.0871,2.2165,2.8482,3.021
3.4146,3.5091,2.8634,2.9991,3.2961,3.1675
3.2032,3.2281,3.2119,3.256,3.0129,2.8386
3.3329,3.3927,3.2338,3.2793,3.1494,2.9745
3.4202,3.4929,3.2195,3.2917,3.2526,3.0714
3.238,3.2705,2.6399,2.7943,3.3038,3.2776
3.4569,3.5409,3.0176,3.143,3.3273,3.1693
3.5336,3.6239,3.0644,3.1956,3.4383,3.2923
3.4935,3.5742,3.1388,3.251,3.3517,3.1782
3.3941,3.4569,3.2135,3.2918,3.2231,3.0357
3.4976,3.5846,3.1762,3.2749,3.3483,3.1729
3.0262,3.0134,2.4363,2.5902,3.178,3.2189
3.3959,3.4733,2.9823,3.0983,3.2507,3.1025
3.2593,3.2967,3.2343,3.2779,3.0672,2.8974
3.3992,3.4708,3.2292,3.2913,3.22,3.0474
3.3486,3.4033,2.7663,2.9182,3.367,3.307
3.4622,3.5426,2.8562,2.9993,3.4467,3.3694
3.4322,3.5019,2.8308,2.9742,3.4388,3.3716
3.5315,3.6233,3.023,3.152,3.4309,3.2937
3.1659,3.1803,2.5728,2.7204,3.2772,3.2846
3.3429,3.4049,2.7251,2.8702,3.3773,3.3467
3.3821,3.446,3.0804,3.185,3.2162,3.0441
2.487,2.3662,1.9582,2.1105,2.8066,2.9595
3.1624,3.2033,2.896,2.9852,2.9886,2.8381
3.1241,3.1379,2.5373,2.6965,3.2114,3.2044
3.2876,3.3374,2.6875,2.833,3.3432,3.3316
3.3235,3.3768,3.0731,3.171,3.1521,2.9798
3.4904,3.5768,3.1906,3.2815,3.3298,3.1621
3.5424,3.6323,3.11,3.2315,3.4251,3.2733
3.546,3.6352,3.0544,3.1897,3.4574,3.3158
0.24018,-0.32395,0.58551,0.5711,1.088,1.7554
2.994,3.043,2.6446,2.7421,2.8349,2.7092
2.7933,2.7423,3.1523,3.1108,2.6247,2.4901
3.279,3.3376,2.7323,2.8729,3.2622,3.1991
1.1797,0.78438,1.4065,1.4131,1.7533,2.2024
3.2736,3.3756,2.6021,2.7413,3.2177,3.1869
3.3811,3.4409,2.7701,2.924,3.4152,3.3685
3.4808,3.5638,2.8762,3.026,3.4577,3.372
2.7776,2.7193,3.0753,3.0856,2.5673,2.4087
2.8554,2.8245,3.1491,3.1109,2.6947,2.557
3.4046,3.4895,2.8953,3.0244,3.3306,3.2268
3.2069,3.2346,3.1178,3.1903,3.0246,2.8459
3.4895,3.5805,3.0118,3.1303,3.4025,3.278
3.042,3.0305,2.4793,2.6121,3.194,3.2461
2.2018,2.0185,2.0271,2.1012,2.5347,2.7755
2.9257,2.9207,2.8172,2.894,2.7632,2.6016
2.6246,2.5368,2.0548,2.2445,2.8582,2.9682
3.2599,3.3211,2.9089,3.0201,3.1095,2.9539
2.44,2.3179,3.0664,2.9832,2.2882,2.1792
3.4295,3.5271,3.0392,3.1303,3.2877,3.1467
3.5432,3.6318,3.0575,3.1963,3.4626,3.316
3.5025,3.5825,2.9411,3.0914,3.4727,3.3647
1.7475,1.4907,2.8212,2.7071,1.5537,1.481
2.4248,2.3051,2.9264,2.85,2.348,2.252
3.2631,3.3314,2.7525,2.8748,3.2151,3.1447
2.8245,2.7789,3.0327,3.06,2.6305,2.4633
3.3869,3.4636,2.8796,3.002,3.3261,3.2294
3.4281,3.4981,3.1071,3.2084,3.2874,3.1162
3.5012,3.5862,3.1772,3.2696,3.3643,3.1959
3.5114,3.5942,2.9837,3.1176,3.4638,3.3441
3.1362,3.1441,2.5609,2.6969,3.2566,3.2863
3.4941,3.5863,2.9022,3.041,3.4391,3.3361
3.1032,3.1083,3.1621,3.2025,2.9167,2.7495
3.4943,3.5879,3.0691,3.1701,3.3848,3.2498
3.4973,3.5773,3.1442,3.2486,3.3726,3.2049
2.5376,2.4272,2.0367,2.1711,2.8177,2.989
3.4399,3.54,2.8622,2.9874,3.3471,3.2431
3.4606,3.5326,2.8938,3.0303,3.4532,3.3679
2.6753,2.5926,2.2405,2.3476,2.9184,3.0696
3.3656,3.4458,2.9289,3.0432,3.2337,3.0885
3.4467,3.5205,3.2143,3.2926,3.2942,3.1148
3.5219,3.6092,3.158,3.2603,3.397,3.2311
3.5394,3.6268,3.0523,3.172,3.4662,3.3377
3.2371,3.2636,2.655,2.7865,3.3262,3.3242
3.1221,3.1327,2.5719,2.7004,3.2372,3.2775
3.5021,3.5961,2.9532,3.0912,3.421,3.3046
3.4965,3.5743,2.9436,3.0874,3.4692,3.371
3.5302,3.6175,3.0834,3.2073,3.4237,3.275
3.3541,3.4041,2.769,2.9151,3.3924,3.346
3.102,3.1101,3.08,3.1408,2.9179,2.7403
1.4377,1.096,1.0916,1.2623,2.0211,2.4107
3.2461,3.3353,2.7674,2.8763,3.104,2.9866
3.2915,3.3321,2.7202,2.8624,3.3355,3.2979
1.6687,1.393,2.7526,2.6557,1.48,1.3772
3.3495,3.4552,2.9349,3.0136,3.2076,3.0927
3.5309,3.6164,2.9993,3.1291,3.4791,3.3637
3.5458,3.6383,3.0687,3.1891,3.4601,3.3215
2.5785,2.4756,2.1236,2.2386,2.8554,3.0203
3.3115,3.3801,2.7018,2.8284,3.3254,3.3078
3.3199,3.3674,2.7328,2.8679,3.3752,3.3551
3.5104,3.5985,2.9445,3.076,3.4623,3.3594
2.7603,2.6925,2.2801,2.3982,2.9887,3.1154
3.1066,3.1247,2.5684,2.6861,3.2031,3.2425
3.1359,3.1556,3.0352,3.1054,2.9588,2.794
3.2599,3.304,3.2381,3.2664,3.0838,2.9137
3.5025,3.5901,3.0382,3.1578,3.4192,3.2926
3.1101,3.112,2.5561,2.6913,3.2393,3.2756
2.1247,1.9348,1.9814,2.0491,2.4804,2.7362
3.3707,3.4674,2.7408,2.8774,3.3193,3.2701
-1.4354,-2.2931,1.7412,1.2499,-1.453,-1.1842
