MLE
0.1958
0.19488
0.19433
0.19374
0.19285
0.19231
0.19264
0.19629
0.19671
0.19596
0.19526
0.19465
0.19393
0.19341
0.19628
0.19565
0.19486
0.19431
0.19379
0.19316
0.1926
0.19205
0.19495
0.19432
0.19379
0.19777
0.19717
0.19666
0.1906
0.18981
0.19423
0.19366
0.19309
0.19257
0.19205
0.1938
0.19317
0.19267
0.19594
0.19535
0.19529
0.19462
0.19412
0.19816
0.19759
0.19698
0.19739
0.19671
0.19616
0.19972
0.19911
0.20187
0.20571
0.20512
0.20692
0.20626
0.20556
0.20481
0.2043
0.20783
0.2072
0.2066
0.20609
0.20553
0.205
0.2045
0.20395
0.20339
0.20289
0.20238
0.20187
0.20137
0.20083
0.20033
0.19984
0.2023
0.20171
0.20469
0.20412
0.20362
0.20314
0.20255
0.20206
0.20156
0.20108
0.20054
0.19998
0.1995
0.20224
0.20167
0.20107
0.2006
0.20013
0.19962
0.19915
0.19865
0.20112
0.20056
0.20006
0.19959
0.19913
0.19863
0.19807
0.1976
0.19711
0.19664
0.19616
0.19571
0.19525
0.19897
0.19846
0.19801
0.19756
0.19694
0.1965
0.19596
0.19551
0.19503
0.19452
0.19408
0.19364
0.19319
0.19271
0.19227
0.1918
0.19132
0.19086
0.19152
0.19532
0.19483
0.19437
0.19659
0.19606
0.1956
0.19516
0.19469
0.19425
0.19381
0.19336
0.19292
0.19248
0.19202
0.1916
0.1911
0.19062
0.19019
0.18975
0.193
0.19251
0.19208
0.19163
0.19119
0.19077
0.19034
0.18988
0.18946
0.18903
0.1905
0.18998
0.18956
0.18914
0.18858
0.18817
0.18761
0.1872
0.18678
0.18638
0.18654
0.18597
0.18554
0.18514
0.18474
0.18789
0.18744
0.18701
0.18652
0.18611
0.18572
0.18532
0.18492
0.1845
0.1841
0.1837
0.18326
0.18286
0.18245
0.18202
0.18164
0.18118
0.18079
0.1804
0.17998
0.17956
0.17917
0.1788
0.17842
0.17801
0.17763
0.17725
0.17687
0.17648
0.17608
0.17569
0.17532
0.17495
0.17457
0.17607
0.17561
0.17524
0.17488
0.1745
0.17414
0.17372
0.17336
0.173
0.17261
0.17225
0.17189
0.1715
0.17114
0.17079
0.17041
0.17005
0.16967
0.16932
0.16896
0.16855
0.1682
0.16785
0.16747
0.16712
0.16675
0.16641
0.16605
0.16569
0.16534
0.165
0.16465
0.16429
0.16394
0.16356
0.16322
0.16288
0.16252
0.16217
0.16184
0.1615
0.16117
0.16081
0.16046
0.1601
0.15976
0.15944
0.1591
0.15874
0.15841
0.15808
0.15776
0.15743
0.1571
0.1599
0.15954
0.15921
0.15889
0.15856
0.15824
0.15791
0.15759
0.15726
0.15695
0.15662
0.15631
0.15599
0.15568
0.15535
0.15504
0.15473
0.15442
0.1541
0.15379
0.15346
0.15315
0.15285
0.15254
0.15222
0.15191
0.15158
0.15128
0.15097
0.15067
0.15035
0.15005
0.14972
0.14943
0.1491
0.15158
0.15123
0.15093
0.15062
0.15031
0.15
0.14965
0.14935
0.14905
0.14875
0.14846
0.14816
0.14787
0.14758
0.14728
0.14699
0.14671
0.14642
0.14612
0.14583
0.14554
0.14523
0.14494
0.14466
0.14438
0.14407
0.14378
0.1435
0.14322
0.14294
0.14266
0.14238
0.1421
0.14182
0.14154
0.14126
0.14097
0.1407
0.14041
0.14014
0.13985
0.13957
0.13929
0.13902
0.13872
0.13845
0.13818
0.13791
0.13763
0.13736
0.1371
0.13683
0.13656
0.13629
0.13601
0.13575
0.13547
0.13521
0.13494
0.13468
0.13442
0.13414
0.13388
0.13362
0.13337
0.13311
0.13285
0.13258
0.13233
0.13207
0.13182
0.13155
0.13129
0.13104
0.13079
0.13053
0.13027
0.13002
0.12976
0.12952
0.12926
0.12902
0.12876
0.12851
0.12827
0.12801
0.12775
0.12748
0.12723
0.12699
0.12675
0.1265
0.12625
0.12601
0.12575
0.12551
0.12527
0.12502
0.12478
0.12454
0.12429
0.12405
0.12382
0.12358
0.12335
0.12311
0.12288
0.12265
0.12241
0.12217
0.12193
0.1217
0.12147
0.12124
0.12099
0.12076
0.1235
0.12324
0.12299
0.12273
0.12249
0.12225
0.12202
0.12177
0.12151
0.12128
0.12105
0.12079
0.12057
0.12032
0.12009
0.11986
0.11963
0.1194
0.11917
0.11894
0.11871
0.11849
0.11827
0.11802
0.1178
0.11757
0.11735
0.1199
0.11964
0.11942
0.11917
0.11895
0.11873
0.11851
0.11826
0.11803
0.11781
0.11758
0.11736
0.11715
0.11692
0.11668
0.11645
0.11623
0.11601
0.1158
0.11558
0.11535
0.11513
0.11492
0.11471
0.11449
0.11428
0.11404
0.11383
0.11362
0.11341
0.1132
0.11299
0.11278
0.11257
0.11233
0.11212
0.1119
0.1117
0.11148
0.11127
0.11106
0.11086
0.11066
0.11045
0.11025
0.11004
0.10983
0.10963
0.10943
0.10923
0.10902
0.10881
0.10861
0.1084
0.1082
0.10799
0.10779
0.10759
0.1074
0.1072
0.107
0.1068
0.1066
0.1064
0.10618
0.10599
0.10578
0.10558
0.10538
0.10519
0.10499
0.1048
0.10461
0.10441
0.10668
0.10915
0.10893
0.10873
0.10852
0.10832
0.10811
0.10792
0.1077
0.10751
0.1073
0.10711
0.10691
0.10672
0.10653
0.10633
0.10614
0.10595
0.10576
0.10556
0.10538
0.10517
0.10499
0.10479
0.1046
0.10442
0.10423
0.10405
0.10386
0.10367
0.10349
0.1033
0.10311
0.10293
0.10272
0.10253
0.10235
0.10217
0.10198
0.1018
0.10162
0.10141
0.10123
0.10105
0.10087
0.10068
0.10049
0.10031
0.10013
0.099947
0.099757
0.099578
0.099398
0.099208
0.099032
0.098855
0.098666
0.09849
0.098288
0.098093
0.097918
0.097744
0.09757
0.097397
0.097209
0.097005
0.096831
0.096659
0.096488
0.096317
0.096136
0.095956
0.095786
0.095609
0.095436
0.095267
0.09508
0.094908
0.09474
0.09457
0.094403
0.094234
0.094065
0.093872
0.093706
0.09354
0.093375
0.093192
0.093025
0.092857
0.092693
0.092519
0.092354
0.092191
0.092028
0.091857
0.091695
0.091524
0.091362
0.091201
0.091037
0.09087
0.09071
0.09055
0.09039
0.090221
0.090042
0.089881
0.08972
0.089562
0.089402
0.089238
0.089079
0.088911
0.088749
0.088581
0.088411
0.088246
0.088084
0.087926
0.087768
0.08761
0.087455
0.087298
0.087134
0.086974
0.086818
0.086663
0.086494
0.08634
0.086186
0.086022
0.085867
0.085709
0.085556
0.085403
0.085252
0.085091
0.087282
0.0871
0.086943
0.086784
0.086621
0.086463
0.086308
0.086157
0.086006
0.085845
0.085694
0.085541
0.085376
0.085226
0.085068
0.084916
0.084759
0.084601
0.084452
0.084304
0.084153
0.083991
0.083843
0.083696
0.083549
0.083394
0.083225
0.083079
0.082927
0.08278
0.082633
0.082488
0.082339
0.082184
0.08204
0.081893
0.08173
0.083683
0.083501
0.083356
0.083207
0.083038
0.082849
0.082699
0.082546
0.082392
0.082247
0.082086
0.081926
0.081781
0.081639
0.081479
0.081336
0.081195
0.081049
0.080892
0.080749
0.080594
0.080451
0.080298
0.080153
0.080001
0.079859
0.07972
0.07958
0.079442
0.079302
0.07916
0.079022
0.078879
0.078732
0.078595
0.078451
0.078314
0.078177
0.078039
0.077899
0.077761
0.077624
0.077487
0.07735
0.077212
0.077073
0.076938
0.076802
0.076667
0.076514
0.076371
0.076236
0.076091
0.075957
0.075815
0.075681
0.075538
0.075394
0.07526
0.075111
0.074973
0.074841
0.074709
0.074576
0.074445
0.074309
0.074172
0.074039
0.073902
0.073768
0.073636
0.073506
0.073374
0.073241
0.073103
0.072974
0.072839
0.072711
0.072574
0.072436
0.072307
0.072173
0.072045
0.071911
0.071778
0.07165
0.071503
0.071376
0.071249
0.071123
0.070997
0.070869
0.070737
0.070611
0.07048
0.070351
0.070224
0.070087
0.069963
0.069838
0.069694
0.06957
0.069444
0.069313
0.06919
0.069059
0.068934
0.068812
0.068681
0.068555
0.068424
0.06829
0.068167
0.068046
0.067925
0.067805
0.067684
0.067554
0.067435
0.067314
0.069256
0.069105
0.068981
0.068859
0.068731
0.06861
0.068484
0.068364
0.068236
0.068116
0.067982
0.069929
0.069778
0.069658
0.069504
0.069383
0.069261
0.069125
0.068973
0.068848
0.068727
0.068596
0.068476
0.068357
0.068239
0.068119
0.068001
0.067875
0.067757
0.06764
0.067521
0.067404
0.067277
0.067158
0.067039
0.066921
0.066804
0.066688
0.066562
0.066447
0.066326
0.066193
0.066079
0.065964
0.06585
0.065732
0.065618
0.065503
0.06539
0.065273
0.065158
0.065045
0.064931
0.064813
0.064701
0.064589
0.064475
0.064363
0.064238
0.064127
0.064014
0.063899
0.063755
0.063643
0.063533
0.063411
0.0633
0.06319
0.063079
0.062963
0.062853
0.062741
0.062629
0.064059
0.063905
0.063795
0.063685
0.063575
0.06346
0.063343
0.063234
0.063123
0.063014
0.062893
0.06278
0.062672
0.062554
0.062437
0.062329
0.062221
0.062112
0.061992
0.061884
0.061771
0.061664
0.061556
0.061443
0.061335
0.061229
0.061122
0.061
0.060887
0.060781
0.060676
0.060563
0.060458
0.060353
0.060244
0.060134
0.060029
0.059912
0.059806
0.059702
0.059599
0.059495
0.059386
0.059278
0.059174
0.059072
0.058969
0.05886
0.058751
0.058648
0.058543
0.05844
0.058334
0.05823
0.058128
0.058011
0.05791
0.057799
0.057698
0.057597
0.057495
0.057359
0.057258
0.057158
0.057058
0.056957
0.056853
0.056753
0.056652
0.056553
0.056451
0.056348
0.056246
0.056146
0.056034
0.055935
0.055837
0.055738
0.055616
0.055499
0.0554
0.056878
0.056741
0.056635
0.056535
0.056434
0.056332
0.056234
0.05612
0.057713
0.057581
0.057474
0.057357
0.058711
0.058571
0.058472
0.058368
0.058269
0.058167
0.058049
0.057933
0.057832
0.057683
0.057583
0.057473
0.057375
0.057265
0.057163
0.057066
0.056965
0.056856
0.056755
0.056607
0.056509
0.056404
0.056299
0.056202
0.056098
0.056001
0.055903
0.055789
0.05567
0.055569
0.055472
0.055375
0.055239
0.055132
0.055028
0.054899
0.054797
0.054701
0.054601
0.054487
0.05439
0.054291
0.054192
0.054096
0.054
0.053903
0.053806
0.053707
0.05361
0.053512
0.053417
0.0533
0.053198
0.053103
0.053008
0.052911
0.052817
0.05272
0.052626
0.052532
0.052436
0.052343
0.05225
0.052157
0.05206
0.051968
0.051861
0.051765
0.051671
0.051579
0.051473
0.051379
0.051287
0.051194
0.051103
0.051009
0.050914
0.050818
0.050725
0.050624
0.050526
0.050435
0.050344
0.050252
0.05016
0.050069
0.049961
0.049871
0.049779
0.049689
0.049599
0.049508
0.049408
0.049318
0.049228
0.049136
0.049047
0.048958
0.04887
0.048776
0.048688
0.048598
0.048507
0.048408
0.04832
0.048233
0.048136
0.048049
0.04796
0.047857
0.047769
0.047682
0.04759
0.047503
0.047415
0.047324
0.047237
0.04715
0.047064
0.046977
0.046891
0.046804
0.048456
0.048344
0.048256
0.048159
0.048073
0.047985
0.047889
0.047802
0.047715
0.047627
0.047541
0.047454
0.047368
0.047283
0.047187
0.047102
0.047015
0.046929
0.046843
0.046756
0.046666
0.046579
0.046488
0.046403
0.046315
0.046231
0.046146
0.046056
0.045972
0.045888
0.045804
0.045715
0.045629
0.045546
0.045463
0.045378
0.045294
0.045207
0.045123
0.045031
0.044929
0.044846
0.044764
0.044677
0.04459
0.044504
0.044422
0.04434
0.044258
0.044177
0.044095
0.044005
0.043922
0.043833
0.043745
0.043664
0.043583
0.043501
0.04342
0.043339
0.043257
0.041653
0.041465
0.041381
0.041301
0.041202
0.041109
0.041
0.04092
0.040834
0.040755
0.041628
0.041497
0.041412
0.041332
0.04125
0.041156
0.041072
0.040959
0.04088
0.040802
0.040723
0.040639
0.04055
0.040471
0.040392
0.040313
0.040225
0.040147
0.040068
0.03999
0.039912
0.039827
0.039745
0.039666
0.039575
0.039497
0.03942
0.039343
0.039255
0.039177
0.0391
0.03901
0.038933
0.038857
0.038771
0.038694
0.038612
0.038534
0.038458
0.038381
0.038305
0.039808
0.039704
0.039616
0.039539
0.039463
0.039378
0.039301
0.03922
0.039145
0.039069
0.038993
0.038904
0.038825
0.03875
0.038667
0.038592
0.038516
0.038441
0.038361
0.039597
0.039482
0.03939
0.039315
0.039224
0.039121
0.039044
0.038964
0.038889
0.040391
0.04029
0.040211
0.040112
0.040035
0.039959
0.039874
0.039799
0.039724
0.039636
0.03956
0.039486
0.039411
0.040851
0.040749
0.04067
0.040555
0.04048
0.040405
0.04033
0.040255
0.040179
0.040084
0.040983
0.040861
0.04132
0.042791
0.042682
0.042594
0.042497
0.042416
0.042405
0.042258
0.042125
0.042045
0.042107
0.041949
0.041874
0.042925
0.044463
0.044362
0.044286
0.044152
0.044076
0.044001
0.043909
0.043834
0.043744
0.044331
0.044197
0.044073
0.043995
0.043905
0.043818
0.043725
0.044909
0.044799
0.044724
0.044628
0.044553
0.04447
0.044395
0.044316
0.044168
0.044089
0.044008
0.043931
0.043853
0.043778
0.043701
0.043625
0.04355
0.043456
0.043382
0.043306
0.043232
0.043148
0.043072
0.042991
0.042917
0.04284
0.042764
0.042681
0.042602
0.042528
0.042622
0.042484
0.042409
0.042328
0.042254
0.042181
0.042087
0.042013
0.041934
0.042265
0.042125
0.042052
0.041976
0.041945
0.041794
0.043168
0.04307
0.042984
0.04284
0.044314
0.044219
0.045332
0.045224
0.046467
0.046363
0.047207
0.047077
0.046979
0.046836
0.046762
0.046681
0.046602
0.046523
0.046424
0.046327
0.046253
0.046546
0.04641
0.046332
0.04773
0.049117
0.049016
0.048937
0.048862
0.048786
0.048683
0.048602
0.049951
0.049852
0.049777
0.051141
0.051041
0.051299
0.051166
0.052163
0.052051
0.051957
0.053376
0.053278
0.053738
0.053604
0.053341
0.053193
0.053113
0.053023
0.052905
0.054178
0.054075
0.053969
0.053889
0.053811
0.053708
0.053617
0.05321
0.053054
0.052972
0.052891
0.052814
0.052735
0.052655
0.054096
0.054
0.053926
0.053851
0.053769
0.053675
0.053594
0.0535
0.053421
0.053346
0.053506
0.053368
0.053294
0.053218
0.053847
0.053727
0.055002
0.054901
0.054736
0.054652
0.055411
0.055294
0.055209
0.056329
0.056199
0.056075
0.055977
0.055902
0.055817
0.055727
0.055645
0.055567
0.055407
0.055332
0.055257
0.055182
0.055108
0.05503
0.054948
0.055737
0.055622
0.055546
0.055469
0.055351
0.055276
0.055172
0.055097
0.055014
0.054939
0.054861
0.054783
0.054709
0.054634
0.054558
0.054457
0.054383
0.054307
0.055338
0.055231
0.055157
0.055077
0.054992
0.054919
0.054844
0.05476
0.054686
0.054613
0.055823
0.055723
0.055648
0.055556
0.055478
0.055404
0.055328
0.055254
0.055169
0.055092
0.055019
0.055242
0.055096
0.055023
0.056105
0.056003
0.055929
0.055834
0.055761
0.055683
0.055599
0.056539
0.056432
0.056359
0.056284
0.056013
0.055873
0.055798
0.055725
0.056695
0.05659
0.056516
0.056435
0.057258
0.057139
0.057061
0.056974
0.056892
0.056806
0.056684
0.056597
0.056524
0.056451
0.056361
0.05684
0.056721
0.057655
0.057549
0.057433
0.057336
0.057245
0.057168
0.057087
0.056955
0.057938
0.057835
0.057717
0.05764
0.057552
0.057478
0.057403
0.058607
0.058512
0.05843
0.058354
0.058281
0.059214
0.059106
0.059032
0.058954
0.060288
0.060196
0.060121
0.05972
0.059582
0.059507
0.05947
0.059319
0.059243
0.059154
0.055549
0.055368
0.053463
0.053281
0.053114
0.053616
0.054873
0.054779
0.054708
0.054606
0.037446
0.037209
0.037029
0.035189
0.035036
0.034141
0.033443
0.03325
0.023934
0.023714
0.023643
0.023393
0.0073595
0.0071314
0.006986
0.0069299
0.0078473
0.006388
0.0061969
0.0058795
0.0066651
0.0065408
0.0062998
0.0062348
0.0061279
0.0060538
0.0060035
0.006004
0.0065151
0.0063367
0.00622
0.0070995
0.0059366
0.0057538
0.0065552
0.0075943
0.0074805
0.002423
0.0026517
0.0024429
0.0022469
0.0020482
0.0019966
0.0018592
-0.011023
-0.011252
-0.011397
-0.01061
-0.01073
-0.010867
-0.0097721
-0.0098716
-0.0094989
-0.0096172
-0.0096655
-0.0097295
-0.0099015
-0.0090002
-0.0090934
-0.0080869
-0.0081703
-0.0082266
-0.0082734
-0.0083196
-0.0083645
-0.0084649
-0.0085314
-0.0086546
-0.0087004
-0.008655
-0.0087776
-0.0080044
-0.0069829
-0.0070805
-0.0076559
-0.0077882
-0.0078311
-0.011196
-0.011373
-0.010185
-0.010255
-0.010301
-0.010347
-0.010403
-0.0096372
-0.0085556
-0.0086523
-0.0086946
-0.0087654
-0.0088157
-0.0088881
-0.0089946
-0.012122
-0.012289
-0.012338
-0.012379
-0.014027
-0.014184
-0.014224
-0.014283
-0.014454
-0.014583
-0.014722
-0.013508
-0.012631
-0.012951
-0.013112
-0.013157
-0.013212
-0.013364
-0.013403
-0.013456
-0.013642
-0.013682
-0.013823
-0.01387
-0.013911
-0.014029
-0.014112
-0.01308
-0.013163
-0.012177
-0.012263
-0.012314
-0.011218
-0.010855
-0.010988
-0.011048
-0.011119
-0.011229
-0.011281
-0.010599
-0.010697
-0.010753
-0.010889
-0.010021
-0.010106
-0.010165
-0.010233
-0.011888
-0.012039
-0.012124
-0.012172
-0.012224
-0.012294
-0.012348
-0.012388
-0.012474
-0.012514
-0.012556
-0.012678
-0.01272
-0.012792
-0.012853
-0.011807
-0.011895
-0.011613
-0.011718
-0.011771
-0.011828
-0.011939
-0.011979
-0.010881
-0.010953
-0.010994
-0.0098695
-0.0099493
-0.010015
-0.010076
-0.010174
-0.010215
-0.010278
-0.010333
-0.010375
-0.010415
-0.010457
-0.010499
-0.010543
-0.0099776
-0.010072
-0.010133
-0.010173
-0.010222
-0.010297
-0.010412
-0.010453
-0.010498
-0.010582
-0.010622
-0.010672
-0.010721
-0.010614
-0.010724
-0.0098365
-0.0099166
-0.0099574
-0.0099991
-0.010042
-0.010135
-0.010178
-0.010284
-0.010333
-0.010374
-0.010428
-0.01047
-0.01051
-0.010597
-0.010638
-0.010679
-0.01072
-0.010763
-0.010818
-0.010858
-0.010922
-0.010963
-0.011004
-0.011048
-0.011106
-0.011148
-0.011206
-0.01126
-0.011304
-0.010665
-0.010757
-0.010808
-0.010853
-0.010905
-0.010978
-0.011017
-0.011057
-0.011097
-0.011137
-0.011177
-0.010403
-0.010489
-0.01053
-0.010578
-0.010635
-0.010683
-0.010729
-0.010779
-0.010819
-0.010863
-0.010903
-0.010965
-0.011006
-0.011046
-0.011086
-0.01113
-0.011181
-0.011231
-0.011275
-0.011344
-0.011383
-0.010976
-0.011072
-0.011114
-0.011175
-0.011232
-0.011272
-0.011316
-0.011359
-0.011399
-0.011439
-0.011507
-0.011547
-0.011594
-0.011641
-0.011685
-0.011733
-0.011783
-0.011839
-0.011893
-0.011022
-0.011098
-0.01039
-0.010492
-0.010535
-0.010574
-0.010613
-0.010685
-0.010724
-0.010805
-0.010843
-0.010885
-0.010936
-0.010978
-0.011036
-0.011075
-0.011114
-0.011172
-0.011212
-0.011269
-0.011307
-0.010303
-0.010372
-0.010412
-0.010465
-0.010504
-0.010551
-0.010593
-0.010632
-0.010683
-0.010723
-0.010764
-0.010804
-0.010847
-0.01089
-0.010928
-0.010982
-0.011024
-0.011073
-0.011112
-0.011151
-0.011192
-0.01123
-0.011268
-0.011306
-0.011356
-0.011418
-0.011457
-0.011495
-0.011534
-0.011573
-0.011611
-0.011659
-0.011703
-0.011741
-0.011792
-0.011845
-0.010893
-0.0099894
-0.010072
-0.010112
-0.010152
-0.010193
-0.010246
-0.010296
-0.010353
-0.010407
-0.010464
-0.010571
-0.01061
-0.010657
-0.010711
-0.01075
-0.010797
-0.010836
-0.010902
-0.010942
-0.010983
-0.011021
-0.011059
-0.011113
-0.01116
-0.011198
-0.011236
-0.011283
-0.011321
-0.011358
-0.011397
-0.011452
-0.011489
-0.011527
-0.011566
-0.011604
-0.011641
-0.011678
-0.011721
-0.011761
-0.011798
-0.011838
-0.011877
-0.011919
-0.011959
-0.011996
-0.012033
-0.012072
-0.012109
-0.012147
-0.012188
-0.012231
-0.012267
-0.012308
-0.012345
-0.012386
-0.012422
-0.012458
-0.012507
-0.011498
-0.011561
-0.011599
-0.011641
-0.011678
-0.011714
-0.011755
-0.011191
-0.011274
-0.011314
-0.010278
-0.010342
-0.0096569
-0.0097418
-0.0098872
-0.0088151
-0.008876
-0.009006
-0.0090444
-0.0090991
-0.0081579
-0.0082286
-0.0082657
-0.0083239
-0.0092491
-0.0093725
-0.0094299
-0.0094843
-0.0095212
-0.0095618
-0.0096657
-0.0086559
-0.0087214
-0.0088074
-0.0092582
-0.0093697
-0.0094254
-0.0094735
-0.0095145
-0.0096092
-0.0096477
-0.009685
-0.0097636
-0.0098005
-0.0098374
-0.0098742
-0.0088689
-0.0089307
-0.0079664
-0.0080304
-0.0080683
-0.0081798
-0.0082817
-0.0083298
-0.0083684
-0.0084081
-0.0084479
-0.008546
-0.0085913
-0.0086331
-0.0086702
-0.0087275
-0.0087645
-0.0086748
-0.0087699
-0.0088102
-0.0088588
-0.0089121
-0.0089869
-0.0090299
-0.0090779
-0.0091149
-0.009157
-0.0091959
-0.0092327
-0.0093059
-0.0093453
-0.0093852
-0.0094222
-0.0094606
-0.0094998
-0.009272
-0.0093644
-0.0094043
-0.0094428
-0.0094795
-0.009529
-0.008589
-0.0086517
-0.0086901
-0.0076286
-0.0076856
-0.0077236
-0.007767
-0.0066867
-0.0067443
-0.0067817
-0.0068735
-0.0069181
-0.0069702
-0.0070204
-0.0070613
-0.0071006
-0.0071398
-0.0071876
-0.0072249
-0.007263
-0.0073001
-0.0073371
-0.0073931
-0.0074309
-0.0074704
-0.0075145
-0.0075846
-0.007625
-0.0076638
-0.0077014
-0.0077393
-0.0077777
-0.0078211
-0.0078902
-0.007927
-0.0079641
-0.0080039
-0.0080405
-0.0080782
-0.008119
-0.008157
-0.0081937
-0.0072019
-0.0072613
-0.0073074
-0.0073442
-0.0073812
-0.007418
-0.0074545
-0.0074919
-0.0075283
-0.0075648
-0.0076011
-0.0076426
-0.0076799
-0.0077446
-0.007782
-0.0078188
-0.0078617
-0.0078994
-0.0079376
-0.0079873
-0.0070359
-0.0070957
-0.007132
-0.0071875
-0.0072242
-0.0072609
-0.007316
-0.0073704
-0.0074125
-0.007449
-0.0074892
-0.0075594
-0.0076092
-0.0076459
-0.0076823
-0.0077184
-0.0077555
-0.0077926
-0.0078316
-0.0078675
-0.0079034
-0.0079421
-0.0079811
-0.0080168
-0.0080529
-0.0080916
-0.008128
-0.008164
-0.0081995
-0.008235
-0.0082705
