FSR20
-0.090569
-0.085036
-0.10619
-0.10311
-0.10826
0.20529
0.14623
0.11148
0.090001
0.070175
0.05605
0.039747
0.030465
0.17302
0.1489
0.13451
0.12089
0.10844
0.098284
0.089305
0.080861
0.073457
0.066224
0.056972
0.0493
0.044211
0.036982
0.030154
0.1027
0.093229
0.14344
0.13211
0.12558
0.11941
0.11332
0.10782
0.10268
0.097689
0.092921
0.087429
0.081926
0.077996
0.074022
0.069696
0.065751
0.062424
0.058818
0.055846
0.052694
0.049961
0.047208
0.044382
0.041969
0.039219
0.036387
0.034221
0.032058
0.029055
0.026062
0.024228
0.021859
0.019719
0.017533
0.015845
0.013951
0.049943
0.04651
0.044546
0.042123
0.04007
0.038148
0.035844
0.033469
0.031695
0.062528
0.059307
0.057295
0.054923
0.053162
0.073873
0.070379
0.068101
0.094858
0.11439
0.11004
0.1063
0.1266
0.12287
0.12015
0.11639
0.1142
0.11191
0.12205
0.11823
0.11597
0.11385
0.1117
0.1092
0.1069
0.10499
0.10297
0.10113
0.12079
0.11787
0.13
0.1265
0.12392
0.12148
0.11959
0.11705
0.13344
0.13048
0.14488
0.14189
0.1398
0.13786
0.13549
0.14756
0.14461
0.14262
0.14073
0.1581
0.15528
0.15309
0.15093
0.14906
0.14693
0.16457
0.17841
0.17545
0.17347
0.17952
0.17613
0.1742
0.17187
0.17001
0.16815
0.16633
0.17381
0.17074
0.16745
0.17622
0.17329
0.17141
0.16967
0.16794
0.16624
0.16433
0.16269
0.16104
0.15937
0.15763
0.15602
0.15443
0.1529
0.15121
0.14964
0.14819
0.14675
0.14512
0.15585
0.15375
0.1523
0.15079
0.14911
0.14751
0.14568
0.1443
0.14268
0.14126
0.15049
0.16296
0.17485
0.17277
0.17124
0.16965
0.16811
0.18059
0.1787
0.17723
0.17565
0.17425
0.17286
0.17149
0.17573
0.17837
0.17561
0.17974
0.17752
0.1852
0.18321
0.1893
0.20013
0.19816
0.19663
0.19506
0.19366
0.20111
0.19896
0.19745
0.19607
0.19846
0.19605
0.19461
0.20437
0.20241
0.20107
0.19937
0.19797
0.1966
0.1952
0.19392
0.19193
0.19065
0.20073
0.19904
0.19745
0.19612
0.19487
0.19358
0.19227
0.19102
0.20018
0.19856
0.19729
0.196
0.19474
0.19344
0.19222
0.19087
0.1897
0.18852
0.18702
0.18589
0.18476
0.18358
0.1922
0.19069
0.18956
0.18818
0.19694
0.19544
0.19433
0.19321
0.19212
0.191
0.18968
0.18861
0.18734
0.18611
0.18504
0.19313
0.19166
0.1905
0.18935
0.18831
0.18728
0.18624
0.18503
0.18391
0.18286
0.18177
0.18076
0.17974
0.17876
0.17775
0.18372
0.18221
0.18995
0.18866
0.18764
0.18646
0.1855
0.18433
0.18337
0.18232
0.18139
0.18855
0.19632
0.19501
0.19398
0.19301
0.19205
0.19106
0.19013
0.1892
0.18827
0.18726
0.18613
0.19224
0.19097
0.19003
0.18912
0.1882
0.18723
0.18621
0.19245
0.19123
0.19034
0.18923
0.18835
0.18741
0.18643
0.19346
0.1923
0.19907
0.19786
0.19697
0.19605
0.20007
0.20672
0.20549
0.19052
0.18885
0.19542
0.19857
0.20503
0.20383
0.20252
0.20164
0.20069
0.19981
0.19883
0.19793
0.19706
0.19612
0.19523
0.19439
0.19345
